name,path,activity,type,bodyPart,description,thumbnailUrl
2023 xa007m,4510722/Plan unique/2023_xa007m.mp4,Crunch oblicuo,strength,"""Oblicuos","""Oblicuos, Todos los abdominales""",4510722/Plan unique/images/946675802.png
2023 xa019,4510722/Plan unique/2023_xa019.mp4,Crunch tocando las rodillas,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,4510722/Plan unique/images/946675804.png
2023 xb009,4510722/Plan unique/2023_xb009.mp4,Extension de columna con manos sobre la cabeza,strength,Zona lumbar,Zona lumbar,
2023 xf002,4510722/Plan unique/2023_xf002.mp4,Molinillo,strength,Oblicuos,Oblicuos,
2023 xl015,4510722/Plan unique/2023_xl015.mp4,Sentadilla libre tipo sumo,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar, Abductor""",
2023 xs001,4510722/Plan unique/2023_xs001.mp4,Postura de la montaña y estiramiento,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 cw002,4510770/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 da001,4510770/Plan unique/2023_da001.mp4,Crunch con peso - Con pesa,strength,Todos los abdominales,Todos los abdominales,
2023 da002,4510770/Plan unique/2023_da002.mp4,Flexion lateral,strength,"""Oblicuos","""Oblicuos, Todos los abdominales""",
2023 da002m,4510770/Plan unique/2023_da002m.mp4,Flexion lateral,strength,Oblicuos,Oblicuos,
2023 dl019,4510770/Plan unique/2023_dl019.mp4,Peso muerto - Mancuernas,strength,"""Zona lumbar","""Zona lumbar, Corvas, Glúteos """,
2023 ds003,4510770/Plan unique/2023_ds003.mp4,Press de hombros - Mancuernas,strength,Hombros,Hombros,
2023 id0657,4510770/Plan unique/2023_id0657.mp4,Sumo squat - DB,strength,"""Cuádriceps","""Cuádriceps, Glúteos """,
2023 impact091,4510770/Plan unique/2023_impact091.mp4,Remo con mancuernas - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 rob006a,4510770/Plan unique/2023_rob006a.mp4,Zancadas traseras alternado - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 xf002,4510770/Plan unique/2023_xf002.mp4,Molinillo,strength,Oblicuos,Oblicuos,
2023 cw002,4510787/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 id0237,4510787/Plan unique/2023_id0237.mp4,"""Trippling high knees","interval""",strength,"strength,Cuádriceps",4510787/Plan unique/images/946675589.png
2023 id0238,4510787/Plan unique/2023_id0238.mp4,"""Trippling heel to butt","interval""",strength,"strength,Corvas",4510787/Plan unique/images/946675588.png
2023 id1309,4510787/Plan unique/2023_id1309.mp4,Burpee con plancha,strength,"""Pecho","""Pecho, Cuádriceps, Tríceps, Glúteos, Corvas""",
2023 id1311,4510787/Plan unique/2023_id1311.mp4,Burpee con salto tipo Tuck,strength,"""Cuádriceps","""Cuádriceps, Abdominales - Abdominales rectos, Glúteos, Corvas, Zona lumbar""",4510787/Plan unique/images/946675582.png
2023 kettler151,4510787/Plan unique/2023_kettler151.mp4,Esqui de fondo,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas""",
2023 sid0024,4510787/Plan unique/2023_sid0024.mp4,"""Fondos de tríceps","Silla""",strength,"strength,Tríceps",
2023 xa015,4510787/Plan unique/2023_xa015.mp4,Escalada,strength,"""Cuádriceps","""Cuádriceps, Abdominales - Abdominales rectos """,
2023 xb002,4510787/Plan unique/2023_xb002.mp4,Dominadas,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera, Bíceps""",
2023 xb003,4510787/Plan unique/2023_xb003.mp4,Superman,strength,Zona lumbar,Zona lumbar,
2023 cw002,4510799/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 cw003,4510799/Plan unique/2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular,Sistema cardiovascular,
2023 ds001,4510799/Plan unique/2023_ds001.mp4,Elevaciones laterales de pie - mancuernas,strength,Hombros,Hombros,
2023 id0603,4510799/Plan unique/2023_id0603.mp4,Push-up - DBs,strength,"""Pecho","""Pecho, Tríceps""",
2023 impact091,4510799/Plan unique/2023_impact091.mp4,Remo con mancuernas - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 impact107,4510799/Plan unique/2023_impact107.mp4,Senadilla con press - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Hombros, Tríceps""",
2023 oa030,4510799/Plan unique/2023_oa030.mp4,Curl martillo alternando - Mancuernas,strength,Bíceps,Bíceps,
2023 rob065,4510799/Plan unique/2023_rob065.mp4,Zancada caminando,strength,"""Cuádriceps","""Cuádriceps, Glúteos """,4510799/Plan unique/images/946683110.png
2023 xa036,4510799/Plan unique/2023_xa036.mp4,Flexion lateral derecha tumbado,strength,Oblicuos,Oblicuos,
2023 xa036m,4510799/Plan unique/2023_xa036m.mp4,Crunch doblándose,strength,"""Oblicuos","""Oblicuos, Abductor, Glúteos""",
2023 xl022,4510799/Plan unique/2023_xl022.mp4,Hip thrust con una pierna isometrico,strength,"""Glúteos","""Glúteos, Corvas""",4510799/Plan unique/images/946683114.png
2023 xl022m,4510799/Plan unique/2023_xl022m.mp4,Hip thrust con extension de rodilla,strength,"""Glúteos","""Glúteos, Corvas""",4510799/Plan unique/images/946683113.png
2023 cw002,4510810/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 id0015,4510810/Plan unique/2023_id0015.mp4,Plancha con abducción y aducción de piernas en salto,strength,"""Abdominales - Abdominales rectos","""Abdominales - Abdominales rectos, Abductor, Glúteos""",4510810/Plan unique/images/946675413.png
2023 id0061,4510810/Plan unique/2023_id0061.mp4,Burpee con sentadilla,strength,"""Pecho","""Pecho, Abdominales - Abdominales rectos, Tríceps, Hombros parte delantera""",
2023 id0086,4510810/Plan unique/2023_id0086.mp4,Sentadilla de pistola,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",4510810/Plan unique/images/946675411.png
2023 id0086m,4510810/Plan unique/2023_id0086m.mp4,Sentadilla de pistola,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",4510810/Plan unique/images/946675410.png
2023 id0320,4510810/Plan unique/2023_id0320.mp4,Equilibrio de cadera en cruz,strength,"""Glúteos","""Glúteos, Corvas, Zona lumbar, Oblicuos""",4510810/Plan unique/images/946675412.png
2023 id2281,4510810/Plan unique/2023_id2281.mp4,Air squat pandal forward,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id2359,4510810/Plan unique/2023_id2359.mp4,Air squat kick forward,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 oa046,4510810/Plan unique/2023_oa046.mp4,Empuje de montaña,strength,"""Hombros parte delantera","""Hombros parte delantera, Hombros parte central, Tríceps""",
2023 ozp021,4510810/Plan unique/2023_ozp021.mp4,Saltos laterales,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Abductor""",4510810/Plan unique/images/946675407.png
2023 xb002,4510810/Plan unique/2023_xb002.mp4,Dominadas,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera, Bíceps""",
2023 bodyb027,4510894/Plan unique/2023_bodyb027.mp4,Press hombro sentado - Bodybow y Cinta Elástica,strength,"""",""", Hombros""",
2023 cw002,4510894/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 id0013,4510894/Plan unique/2023_id0013.mp4,Peso muerto posterior - Banda de resistencia,strength,"""Glúteos","""Glúteos, Zona lumbar, Todos los abdominales""",
2023 id0626,4510894/Plan unique/2023_id0626.mp4,Squat walk - EB,strength,Cuádriceps,Cuádriceps,
2023 id1733,4510894/Plan unique/2023_id1733.mp4,Máquina mariposa,strength,"""Pecho","""Pecho, Hombros parte delantera""",
2023 id2099,4510894/Plan unique/2023_id2099.mp4,"""Oblique corkscrews","left - EB""",strength,"strength,""Oblicuos, Todos los abdominales""",
2023 id2099m,4510894/Plan unique/2023_id2099m.mp4,"""Oblique corkscrews","right - EB""",strength,"strength,""Oblicuos, Todos los abdominales""",
2023 impact028,4510894/Plan unique/2023_impact028.mp4,Sentadilla Bruger - Cinta elástica,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Hombros parte trasera, Todos los abdominales, Zona lumbar""",
2023 kettler116,4510894/Plan unique/2023_kettler116.mp4,Plancha con desplazamiento lateral - Banda de resistencia,strength,"""Todos los abdominales","""Todos los abdominales, Espalda """,4510894/Plan unique/images/946690971.png
2023 oa036,4510894/Plan unique/2023_oa036.mp4,Remo en trx unilateral alternando - Cinta elástica,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 xf002,4510894/Plan unique/2023_xf002.mp4,Molinillo,strength,Oblicuos,Oblicuos,
2023 bodyb027,4510907/Plan unique/2023_bodyb027.mp4,Press hombro sentado - Bodybow y Cinta Elástica,strength,"""",""", Hombros""",
2023 cw002,4510907/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 id0237,4510907/Plan unique/2023_id0237.mp4,"""Trippling high knees","interval""",strength,"strength,Cuádriceps",
2023 id0238,4510907/Plan unique/2023_id0238.mp4,"""Trippling heel to butt","interval""",strength,"strength,Corvas",
2023 id0626,4510907/Plan unique/2023_id0626.mp4,Squat walk - EB,strength,Cuádriceps,Cuádriceps,
2023 id2099,4510907/Plan unique/2023_id2099.mp4,"""Oblique corkscrews","left - EB""",strength,"strength,""Oblicuos, Todos los abdominales""",4510907/Plan unique/images/946690672.png
2023 id2099m,4510907/Plan unique/2023_id2099m.mp4,"""Oblique corkscrews","right - EB""",strength,"strength,""Oblicuos, Todos los abdominales""",4510907/Plan unique/images/946690670.png
2023 oa036,4510907/Plan unique/2023_oa036.mp4,Remo en trx unilateral alternando - Cinta elástica,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 oa037,4510907/Plan unique/2023_oa037.mp4,gemelo con elastico- Cinta elástica,strength,Gemelos,Gemelos,
2023 oa067,4510907/Plan unique/2023_oa067.mp4,Planchas con elastico - Cinta elástica,strength,"""Pecho","""Pecho, Tríceps""",
2023 rekker006,4510907/Plan unique/2023_rekker006.mp4,Zancada y salto,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Espalda""",
2023 rekker006m,4510907/Plan unique/2023_rekker006m.mp4,Zancada y salto,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Espalda""",
2023 cw002,4510911/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 id1303,4510911/Plan unique/2023_id1303.mp4,X-walk - EB,strength,"""Glúteos","""Glúteos, Cuádriceps""",
2023 id1488,4510911/Plan unique/2023_id1488.mp4,"""Rotación de tronco de pie","derecha - Polea""",strength,"strength,Oblicuos",4510911/Plan unique/images/946690457.png
2023 id1488m,4510911/Plan unique/2023_id1488m.mp4,"""Rotación de tronco de pie","derecha - Polea""",strength,"strength,Oblicuos",4510911/Plan unique/images/946690458.png
2023 id1666,4510911/Plan unique/2023_id1666.mp4,"""Leg raise lying","right - MRB""",strength,"strength,""Cuádriceps, Todos los abdominales""",4510911/Plan unique/images/946690455.png
2023 id1666m,4510911/Plan unique/2023_id1666m.mp4,"""Leg raise lying","left - MRB""",strength,"strength,""Cuádriceps, Todos los abdominales""",4510911/Plan unique/images/946690456.png
2023 id1729,4510911/Plan unique/2023_id1729.mp4,Curl de bíceps - Cinta elástica,strength,Bíceps,Bíceps,4510911/Plan unique/images/946690450.png
2023 id1733,4510911/Plan unique/2023_id1733.mp4,Máquina mariposa,strength,"""Pecho","""Pecho, Hombros parte delantera""",
2023 id2281,4510911/Plan unique/2023_id2281.mp4,Air squat pandal forward,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id2359,4510911/Plan unique/2023_id2359.mp4,Air squat kick forward,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 impact065,4510911/Plan unique/2023_impact065.mp4,Zancada caminando sobre cabeza - Cinta elastica,strength,"""Cuádriceps","""Cuádriceps, Glúteos """,
2023 oa095,4510911/Plan unique/2023_oa095.mp4,Elevaciones laterales con elastico - Cinta elástica,strength,Hombros,Hombros,
2023 cw002,4519068/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 da001,4519068/Plan unique/2023_da001.mp4,Crunch con peso - Con pesa,strength,Todos los abdominales,Todos los abdominales,
2023 da004,4519068/Plan unique/2023_da004.mp4,Giro ruso - Mancuerna,strength,"""Oblicuos","""Oblicuos, Todos los abdominales""",
2023 id0022,4519068/Plan unique/2023_id0022.mp4,Plancha con remo,strength,"""Pecho","""Pecho, Zona cervical, Bíceps, Dorsales, Hombros parte trasera""",4519068/Plan unique/images/946682928.png
2023 id1253,4519068/Plan unique/2023_id1253.mp4,Burpee shoulder press -  DBs,strength,"""Cuerpo completo","""Cuerpo completo, Hombros parte delantera """,
2023 id1738,4519068/Plan unique/2023_id1738.mp4,Cardio libre,strength,"""Pecho","""Pecho, Hombros parte delantera, Tríceps""",
2023 id2227,4519068/Plan unique/2023_id2227.mp4,Squat jab cross - DBs,strength,"""Hombros parte delantera","""Hombros parte delantera, Cuádriceps, Glúteos, Zona lumbar, Todos los abdominales, Bíceps""",
2023 id2228,4519068/Plan unique/2023_id2228.mp4,Reverse lunge uppercuts - DBs,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Hombros parte delantera, Zona lumbar, Todos los abdominales""",
2023 id2359,4519068/Plan unique/2023_id2359.mp4,Air squat kick forward,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 rob082,4519068/Plan unique/2023_rob082.mp4,Peso muerto con una sola pierna,strength,"""Glúteos","""Glúteos, Corvas, Zona lumbar """,4519068/Plan unique/images/946682931.png
2023 rob082m,4519068/Plan unique/2023_rob082m.mp4,Peso muerto con una sola pierna,strength,"""Glúteos","""Glúteos, Corvas, Zona lumbar """,4519068/Plan unique/images/946682930.png
2023 da004,4519071/Plan unique/2023_da004.mp4,Giro ruso - Mancuerna,strength,"""Oblicuos","""Oblicuos, Todos los abdominales""",
2023 db001,4519071/Plan unique/2023_db001.mp4,Remo libre con mancuernas - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 db003,4519071/Plan unique/2023_db003.mp4,Superman,strength,"""Zona lumbar","""Zona lumbar, Glúteos, Espalda""",4519071/Plan unique/images/946682813.png
2023 dt002,4519071/Plan unique/2023_dt002.mp4,Extensión de tríceps sentado - Mancuernas,strength,Tríceps,Tríceps,
2023 id2281,4519071/Plan unique/2023_id2281.mp4,Air squat pandal forward,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id2297,4519071/Plan unique/2023_id2297.mp4,Freestyle boxing,strength,"""Oblicuos","""Oblicuos, Pecho, Tríceps, Hombros parte delantera""",
2023 id2359,4519071/Plan unique/2023_id2359.mp4,Air squat kick forward,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 rob078,4519071/Plan unique/2023_rob078.mp4,Sentadilla con mancuerna - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",4519071/Plan unique/images/946682808.png
2023 sid0008,4519071/Plan unique/2023_sid0008.mp4,Crunch reverso en banco acostado - Mancuernas,strength,"""Abdominales - Abdominales rectos","""Abdominales - Abdominales rectos, Todos los abdominales""",
2023 xa030,4519071/Plan unique/2023_xa030.mp4,Plancha con pie izquierdo en el aire,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 xa030m,4519071/Plan unique/2023_xa030m.mp4,Plancha con un pie en el aire,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 cw002,4519081/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 da004,4519081/Plan unique/2023_da004.mp4,Giro ruso - Mancuerna,strength,"""Oblicuos","""Oblicuos, Todos los abdominales""",4519081/Plan unique/images/946682708.png
2023 herman001,4519081/Plan unique/2023_herman001.mp4,Patada de triceps - Mancuernas,strength,Tríceps,Tríceps,
2023 id0443,4519081/Plan unique/2023_id0443.mp4,Squat to hammer curl - DBs,strength,"""Bíceps","""Bíceps, Cuádriceps """,4519081/Plan unique/images/946682703.png
2023 id1253,4519081/Plan unique/2023_id1253.mp4,Burpee shoulder press -  DBs,strength,"""Cuerpo completo","""Cuerpo completo, Hombros parte delantera """,4519081/Plan unique/images/946682701.png
2023 id1738,4519081/Plan unique/2023_id1738.mp4,Cardio libre,strength,"""Pecho","""Pecho, Hombros parte delantera, Tríceps""",4519081/Plan unique/images/946682704.png
2023 id2223,4519081/Plan unique/2023_id2223.mp4,Deadlift uppercuts - DBs,strength,"""Glúteos","""Glúteos, Corvas, Zona lumbar, Hombros parte delantera, Bíceps, Oblicuos""",
2023 id2297,4519081/Plan unique/2023_id2297.mp4,Freestyle boxing,strength,"""Oblicuos","""Oblicuos, Pecho, Tríceps, Hombros parte delantera""",
2023 impact091,4519081/Plan unique/2023_impact091.mp4,Remo con mancuernas - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 sid0295,4519081/Plan unique/2023_sid0295.mp4,Squat to shoulder press - DBs,strength,"""Cuádriceps","""Cuádriceps, Hombros parte delantera, Bíceps, Tríceps""",
2023 cw002,4519086/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 dc001,4519086/Plan unique/2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho,Pecho,
2023 id0020,4519086/Plan unique/2023_id0020.mp4,Pies rapidos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas """,
2023 id0021,4519086/Plan unique/2023_id0021.mp4,Plancha con remo - Mancuerna,strength,"""Dorsales","""Dorsales, Todos los abdominales, Bíceps, Hombros parte trasera""",
2023 id2223,4519086/Plan unique/2023_id2223.mp4,Deadlift uppercuts - DBs,strength,"""Glúteos","""Glúteos, Corvas, Zona lumbar, Hombros parte delantera, Bíceps, Oblicuos""",4519086/Plan unique/images/946682626.png
2023 id2227,4519086/Plan unique/2023_id2227.mp4,Squat jab cross - DBs,strength,"""Hombros parte delantera","""Hombros parte delantera, Cuádriceps, Glúteos, Zona lumbar, Todos los abdominales, Bíceps""",
2023 id2228,4519086/Plan unique/2023_id2228.mp4,Reverse lunge uppercuts - DBs,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Hombros parte delantera, Zona lumbar, Todos los abdominales""",4519086/Plan unique/images/946682624.png
2023 id2296,4519086/Plan unique/2023_id2296.mp4,Uppercuts - DBs,strength,"""Hombros parte delantera","""Hombros parte delantera, Oblicuos, Pecho""",4519086/Plan unique/images/946682627.png
2023 impact082,4519086/Plan unique/2023_impact082.mp4,Press de hombro con ayuda de piernas - Mancuernas,strength,"""Hombros","""Hombros, Tríceps""",
2023 rob033a,4519086/Plan unique/2023_rob033a.mp4,Zancada alternando sobre la cabeza - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos """,
2023 cw002,4519100/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 id0021,4519100/Plan unique/2023_id0021.mp4,Plancha con remo - Mancuerna,strength,"""Dorsales","""Dorsales, Todos los abdominales, Bíceps, Hombros parte trasera""",4519100/Plan unique/images/946682297.png
2023 id0074a,4519100/Plan unique/2023_id0074a.mp4,Rotacion de columna integrada tumbado supino,strength,Abductor,Abductor,
2023 id0603,4519100/Plan unique/2023_id0603.mp4,Push-up - DBs,strength,"""Pecho","""Pecho, Tríceps""",4519100/Plan unique/images/946682296.png
2023 impact107,4519100/Plan unique/2023_impact107.mp4,Senadilla con press - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Hombros, Tríceps""",
2023 oa065,4519100/Plan unique/2023_oa065.mp4,Circunduccion lateral,strength,"""Hombros parte central","""Hombros parte central, Hombros parte trasera, Hombros parte delantera""",
2023 rob033a,4519100/Plan unique/2023_rob033a.mp4,Zancada alternando sobre la cabeza - Mancuernas,strength,"""Cuádriceps","""Cuádriceps, Glúteos """,4519100/Plan unique/images/946682298.png
2023 sid0026,4519100/Plan unique/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 xf002,4519100/Plan unique/2023_xf002.mp4,Molinillo,strength,Oblicuos,Oblicuos,
2023 xs020,4519100/Plan unique/2023_xs020.mp4,Balanceo de brazo de delante hacia atrás,strength,"""Pecho","""Pecho, Zona cervical, Hombros parte delantera, Hombros parte trasera""",
2023 cw002,4519105/Plan unique/2023_cw002.mp4,Descanso,cardio,Cuerpo completo,Cuerpo completo,
2023 cw003,4519105/Plan unique/2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular,Sistema cardiovascular,
